Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
840	-1235.16	-1452.893	217.7336	0.449816	0.520746	0.0201588	0.00927872	0.520395	1.255137	1.554468	1.562944
846	-1228.236	-1444.284	216.0476	0.462859	0.520292	0.0114459	0.00540305	0.4075933	1.25733	1.700869	4.048982
852	-1226.334	-1442.724	216.3903	0.433423	0.547211	0.00601987	0.0133457	0.4539711	1.037798	2.369655	2.09252
858	-1224.301	-1440.707	216.4061	0.434088	0.54805	0.00778742	0.0100744	0.4057105	0.909625	2.69894	1.615938
864	-1234.386	-1451.516	217.1299	0.409345	0.581204	0.00324454	0.00620711	0.3488696	1.380879	1.576632	2.35069
870	-1229.289	-1443.168	213.879	0.573165	0.419856	0.00106737	0.00591151	0.4889038	1.021485	2.622239	6.187718
876	-1219.209	-1436.506	217.297	0.360326	0.622366	0.000957312	0.016351	0.3955547	1.107514	2.162199	1.352383
882	-1229.999	-1448.817	218.818	0.306227	0.631523	0.000719473	0.0615307	0.3506089	1.195672	1.561188	0.6498921
888	-1226.385	-1443.685	217.2992	0.524729	0.427056	0.000291546	0.0479237	0.2826543	1.182409	1.503711	2.591708
894	-1238.195	-1457.409	219.2131	0.468524	0.434298	0.0538444	0.0433332	0.2495322	1.588598	0.8415655	0.7189789
900	-1228.159	-1445.202	217.0424	0.745296	0.149277	0.00183158	0.103595	0.2271153	1.593661	1.060685	3.219743
906	-1229.232	-1446.78	217.5483	0.724504	0.269774	0.00206093	0.00366086	0.2914725	1.610265	1.072867	2.358983
912	-1223.545	-1441.288	217.7423	0.68442	0.301751	0.0111628	0.00266636	0.2260543	1.313674	1.170947	2.35548
918	-1228.082	-1444.864	216.7821	0.520565	0.453692	0.0198128	0.00593038	0.3935255	1.453345	1.330901	3.2517
924	-1226.969	-1445.239	218.2693	0.353807	0.577942	0.0620036	0.00624696	0.3689772	1.495645	1.116838	1.454514
930	-1241.687	-1459.639	217.9519	0.604802	0.34156	0.0477086	0.00592875	0.528699	1.990514	0.4394649	1.568405
936	-1236.232	-1452.364	216.1318	0.618246	0.349153	0.0261201	0.00648083	0.3040431	2.033654	0.4630427	4.873217
942	-1237.476	-1455.067	217.5914	0.607994	0.343363	0.025687	0.0229558	0.2822897	2.107517	0.4242785	2.121753
948	-1259.219	-1477.063	217.8436	0.635995	0.284149	0.0308904	0.0489653	0.2196643	1.928038	0.5360249	2.03442
954	-1237.975	-1455.318	217.3433	0.561997	0.286769	0.0342959	0.116938	0.2417678	1.340564	1.485796	2.332503
960	-1251.775	-1467.452	215.6772	0.543068	0.402357	0.0421725	0.0124029	0.5538689	1.047325	2.141763	3.63631
966	-1253.875	-1470.62	216.7449	0.490921	0.430733	0.0597787	0.0185671	0.311585	1.047325	2.416128	1.66988
972	-1251.147	-1466.387	215.2406	0.610113	0.3281	0.0471437	0.0146427	0.3073192	1.112233	2.416128	3.934296
978	-1246.68	-1463.178	216.4978	0.617423	0.334357	0.0477086	0.000512004	0.2664869	1.04633	2.458456	1.916973
984	-1228.91	-1447.262	218.3524	0.609509	0.333833	0.0244995	0.0321583	0.256103	1.488968	1.097027	1.452702
990	-1229.52	-1447.285	217.7651	0.785828	0.18693	0.00923509	0.0180071	0.1918538	1.464065	1.046721	2.270149
996	-1219.891	-1437.52	217.6287	0.712256	0.235983	0.0322232	0.0195378	0.2444681	1.615171	1.057733	2.270149
1002	-1237.89	-1455.514	217.6248	0.585151	0.361327	0.0236062	0.0299155	0.2444681	1.615171	0.9349378	2.45375
1008	-1230.426	-1449.939	219.5127	0.456808	0.509443	0.0207302	0.0130186	0.4070256	1.589861	0.8585872	0.2637998
1014	-1251.383	-1468.55	217.1669	0.544916	0.414192	0.0226387	0.0182534	0.2550535	1.602412	0.9547092	3.18007
1020	-1242.733	-1458.322	215.5881	0.42796	0.533704	0.0323797	0.00595624	0.4868908	0.8196699	2.939596	2.181115
1026	-1231.096	-1447.911	216.8146	0.559229	0.408954	0.0206686	0.0111493	0.4095987	0.827927	2.533002	1.542676
1032	-1236.376	-1453.263	216.8871	0.563234	0.383022	0.0425148	0.0112292	0.4391273	0.8507478	2.533002	1.40278
1038	-1232.717	-1449.415	216.6976	0.574893	0.308453	0.102524	0.0141297	0.6623751	0.7744594	2.368161	1.759889
1044	-1248.45	-1464.838	216.3881	0.521053	0.398012	0.0206232	0.0603115	0.3250527	1.47975	1.244085	4.250175
1050	-1238.423	-1451.864	213.4419	0.666668	0.160506	0.0862113	0.0866142	1.079876	0.4985013	3.45099	3.825917
